category,title,price,nums,name,brand,symptoms,type
肠胃消化,盘龙云海排毒养颜胶囊70粒用于便秘痤疮面部色斑益气活血通便排毒润肠胃,189.00,210000,盘龙云海70粒,盘龙云海,便秘，痤疮,通便排毒
肠胃消化,易下开塞露（含甘油）20ml*20支/盒 用于便秘,12.50,120000,易下开塞露,易下,空,空
肠胃消化,江中健胃消食片 0.8g*160片 肚子胀 不消化 用于脾胃所致的食积 不思饮食 消化不良,42.00,300000,江中健胃消食片,江中,空,空
肠胃消化,荣昌肛泰 肛泰贴 0.5g*4片 贴肚脐治痔疮1揭2贴3吸收不疼不脏不尴尬 痔疮药止血肚脐贴内痔外痔混合痔,36.00,150000,荣昌0.5g*4片,荣昌,空,凉血止痛，清热解毒，外痔肿痛，内外痔
肠胃消化,马应龙麝香痔疮膏 10g 用于痔疮 肛裂症见大便出血 或肿痛 马应龙痣疮膏,9.90,620000,马应龙10g,马应龙,空,空
肠胃消化,江中乳酸菌素片 0.4g*64片 促生有益菌 调理肠道健康 消化不良 肠炎和小儿腹泻,22.00,89000,江中乳酸菌素片 0.4g*8片*8板,江中,空,空
肠胃消化,舒尔佳 奥利司他胶囊14粒 瘦身减脂减重减肥药男女排油赛乐赛抗肥胖,110.00,320000,舒尔佳奥利司他,舒尔佳,空,其它
肠胃消化,利动 乳果糖口服溶液 60ml/瓶 慢性功能性便秘,35.80,16000,利动60ml/瓶,利动,空,空
肠胃消化,康恩贝 肠炎宁片 0.42g*24片 急慢性肠胃炎腹痛腹胀腹泻拉肚子 麻辣香锅 冰啤海鲜备一盒 出国旅游备两盒,18.00,120000,康恩贝 肠炎宁片 0.42g*24片 急慢性肠胃炎腹痛腹胀腹泻拉肚子 麻辣香锅 冰啤海鲜备一盒 出国旅游备两盒,康恩贝,空,空
肠胃消化,美媛春 奥利司他胶囊 27粒排油减脂 减肥药 减肥瘦身 赛乐赛正品 瘦腰 减肥,158.00,6900,美媛春奥利司他胶囊,美媛春,空,肥胖，体重超重
儿科用药,健兴醒脾养儿颗粒 2g*12袋 醒脾开胃 养血安神 用于儿童厌食 腹泻便溏 烦躁盗汗 遗尿夜啼,29.80,26000,健兴2g*12袋,健兴,空,空
肠胃消化,吗丁啉 多潘立酮片 30片 胃药 胃动力肠胃胀气消化不良 胃炎腹痛腹胀恶心呕吐,18.30,110000,吗丁啉30片,吗丁啉,空,空
肠胃消化,华山牌 摩罗丹 9丸 中药治胃病胃药摩罗丹配伍严谨药性温和和胃降逆健脾消胀胃痛胃胀嗳气烧心中成药胃病反复,29.00,46000,华山牌摩罗丹,华山牌,空,空
肠胃消化,信龙 开塞露(含甘油)20ml*20支,16.50,51000,信龙开塞露(含甘油),信龙,便秘,通便排毒
肠胃消化,康恩贝 金奥康 奥美拉唑肠溶胶囊 10mg*14粒 反胃烧心一天一粒,47.00,120000,康恩贝10毫克*14粒/盒,康恩贝,空,空
肠胃消化,BMI 羔羊胃提取物维B12胶囊24粒 慢性胃炎 胃下垂 婴儿吐奶和消化不良性腹泻,100.00,600,BMI羔羊胃提取物维B12胶囊,BMI,食欲不振,空
肠胃消化,江中健胃消食片 0.8g*64片 肚子胀 不消化 用于脾胃所致的食积 不思饮食 消化不良,20.00,300000,江中健胃消食片 0.8g*8片*8板,江中,空,空
肠胃消化,999（三九） 三九胃泰 养胃舒颗粒10g*6袋（胃药 慢性胃炎 滋阴养胃 治疗胃脘灼热 隐隐作痛）,25.00,140000,999养胃舒颗粒,999,空,空
肠胃消化,碧生源 奥利司他胶囊 0.12g*8粒 排油减肥减脂抗肥胖,60.00,44000,碧生源奥利司他胶囊,碧生源,空,肥胖，体重超重
肠胃消化,康恩贝 肠炎宁片 0.42g*48片 急慢性肠胃炎 腹痛 腹泻,31.10,120000,康恩贝肠炎宁片,康恩贝,空,空
肠胃消化,江中健胃消食片 0.8g*32片 肚子胀 不消化 用于脾胃所致的食积 不思饮食 消化不良,12.00,300000,江中32片,江中,空,空
肠胃消化,马应龙 麝香痔疮膏 6支 用于痔疮肛裂症见大便出血或肿痛 马应龙痣疮膏,19.90,620000,马应龙6支,马应龙,空,空
肠胃消化,思密达 蒙脱石散3g*10袋（草莓味）用于成人儿童急慢性腹泻,25.00,32000,思密达蒙脱石散,思密达,空,空
儿科用药,王老吉三公仔 小儿七星茶颗粒 7g*10袋 小儿消化不良 不思饮食 夜寐不安 大便不畅,19.80,60000,三公仔7g*10袋,三公仔,消化不良,开胃消食
肠胃消化,华山牌 摩罗丹 9g*6袋 中药治胃病胃药摩罗丹配伍严谨药性温和和胃降逆健脾消胀胃痛胃胀嗳气烧心中成药反复,28.00,46000,华山牌摩罗丹 9g*6袋 小蜜丸,华山牌,空,空
肠胃消化,达吉 复方消化酶胶囊20粒 食欲缺乏 消化不良,42.00,14000,达吉20粒,达吉,空,空
肠胃消化,同仁堂 人参健脾丸 6g*10丸 健脾益气和胃止泻 北京同仁堂,12.00,120000,同仁堂6g*10丸,同仁堂（TRT）,空,空
肠胃消化,太宁 复方角菜酸酯栓（太宁）3.4g*12枚 痔疮内痔肛痛痒出血痔疮用药 西安杨森,29.00,30000,太宁3.4g*12枚,太宁,空,内外痔
肠胃消化,同仁堂 大山楂丸 9g*10丸 开胃消食 北京同仁堂,12.00,70000,同仁堂9克*10丸,同仁堂（TRT）,空,空
肠胃消化,荣昌肛泰 1g*12粒 肛泰栓 痔疮药 清热解毒 凉血止血 内痔 外痔 混合痔,35.00,150000,荣昌1g*12粒,荣昌,空,空
肠胃消化,史克肠虫清 阿苯达唑片 中美史克 0.2g*10片（蛔虫） 用于蛔虫病蛲虫病,14.30,38000,史克肠虫清0.2g*10片,史克肠虫清（Albendazole Tablets）,空,空
肠胃消化,汉森四磨汤口服液10ml*12支婴幼儿乳食内滞证腹胀腹痛啼哭不安厌食中老年气滞食积证脘腹胀满腹痛便秘,32.80,9400,汉森四磨汤口服液,汉森,空,润肠通便
肠胃消化,东北制药 黄连素 盐酸小檗碱片 100片用于肠道感染胃肠炎,14.00,12000,东北制药100片,东北制药,空,空
肠胃消化,达喜 铝碳酸镁片0.5g*20片 胃药 咀嚼片 慢性胃炎胃痛胃酸多饱胀烧心十二指肠溃疡拜耳,25.00,110000,达喜0.5g*20粒,达喜,空,空
肠胃消化,丹南泰李万山和胃整肠丸300丸/瓶 温中和胃理气止痛 肚痛胃痛呕吐腹泻 肠胃药家中常备 治养结合 泰国,138.00,18000,丹南泰和胃整肠丸,丹南泰,腹胀，恶心，呕吐,空
肠胃消化,丹南泰李万山和胃整肠丸120丸/瓶 温中和胃理气止痛 肚痛胃痛呕吐腹泻 肠胃药家中常备 治养结合 泰国,58.00,18000,丹南泰和胃整肠丸 120丸,丹南泰,腹胀，恶心，呕吐,空
肠胃消化,仲景 香砂六君丸(浓缩丸)200丸 益气健脾和胃养胃消化不良胃药 推荐5盒1疗程,18.00,95000,仲景200丸,仲景,空,空
肠胃消化,白云山 陈李济 补脾益肠丸 130g/瓶 益气养血 脾虚泄泻 腹胀疼痛 肠鸣止泻,32.00,20000,陈李济130g/瓶,陈李济,空,空
肠胃消化,仲景 健脾丸(浓缩丸)200丸 健脾开胃脾胃虚弱 脘腹胀满食少便溏 推荐5盒1疗程,19.90,95000,仲景健脾丸,仲景,空,空
肠胃消化,仲景 香砂养胃丸(浓缩丸)360丸 温中和胃养护胃药不思饮食 胃脘满闷或泛吐酸水 推荐3盒1疗程,32.00,95000,仲景360丸,仲景,空,空
肠胃消化,荣昌肛泰 肛泰软膏10g*1支 痔疮药 清热解毒 凉血止血 内痔 外痔 混合痔,21.00,150000,荣昌10g*1支,荣昌,空,空
肠胃消化,利动 乳果糖口服溶液 15ml/袋*10袋/盒 慢型功能性便秘,62.00,16000,利动乳果糖口服溶液,利动,空,空
肠胃消化,艾丽 奥利司他胶囊7粒 瘦身减脂减重减肥药男女抗肥胖,52.50,150000,艾丽奥利司他胶囊,艾丽,空,肥胖，体重超重
肠胃消化,舒尔佳 奥利司他胶囊48粒 瘦身减脂减重减肥药男女抗肥胖,327.00,320000,舒尔佳奥利司他,舒尔佳,空,其它
肠胃消化,碧生源 奥利司他胶囊30粒 减脂瘦身减重男女士减肥药排油抗肥胖赛乐赛正品,198.00,44000,碧生源奥利司他胶囊,碧生源,空,肥胖，体重超重
肠胃消化,雅塑 奥利司他胶囊36粒 减肥药男女瘦身减脂减重排油神器赛乐赛抗肥胖正品,258.00,95000,雅塑36粒,雅塑（yasu）,空,肥胖，体重超重
肠胃消化,舒尔佳 奥利司他胶囊21粒 瘦身减脂减重减肥药男女排油神器赛乐赛抗肥胖正品,158.00,320000,舒尔佳奥利司他胶囊,舒尔佳,空,肥胖，体重超重
肠胃消化,艾丽 奥利司他胶囊21粒 瘦身减脂减重减肥药男女排油神器抗肥胖,158.00,150000,艾丽21粒,艾丽,空,肥胖，体重超重
肠胃消化,盘龙云海排毒养颜胶囊90粒 祛色斑便秘药痤疮益气活血排毒减肥通便,198.00,210000,盘龙云海90粒,盘龙云海,空,通便排毒
肠胃消化,马应龙麝香痔疮栓1.5g*12粒 用于内外痔疮 肛裂 马应龙痣疮膏,24.00,620000,马应龙1.5g*12枚(xf),马应龙,空,空
肠胃消化,雅塑 奥利司他胶囊18粒 男女减肥药瘦身排油丸减脂减重抗肥胖药品,139.00,95000,雅塑奥利司他胶囊,雅塑（yasu）,空,空
肠胃消化,马应龙 痔炎消片 30粒清热解毒 润肠通便 用于止血 止痛 消肿 用于痔疮发炎肿痛 马应龙痣疮膏,30.00,620000,马应龙0.53g*10s*3板,马应龙,空,空
肠胃消化,艾丽 奥利司他胶囊42粒 瘦身减脂减重减肥药男女排油神器抗肥胖,278.00,200,艾丽奥利司他胶囊,艾丽,空,肥胖，体重超重
肠胃消化,马应龙 麝香痔疮膏 20g 用于痔疮肛裂症见大便出血或肿痛 马应龙痣疮膏,20.00,620000,马应龙麝香痔疮膏,马应龙,空,空
肠胃消化,同仁堂 参苓白术散12g*10袋 补脾胃 益肺气 北京同仁堂,43.00,120000,同仁堂12克*10袋,同仁堂（TRT）,空,空
肠胃消化,盘龙云海 48粒 排毒养颜胶囊 祛色斑 便秘 痤疮 益气活血 通便,99.00,210000,盘龙云海48粒,盘龙云海,空,通便排毒
肠胃消化,杜密克 乳果糖口服溶液(杜密克)15ml：10g*6袋,39.00,35000,10g*6袋,杜密克,空,空
肠胃消化,达喜 铝碳酸镁咀嚼片0.5g*30片 胃药 咀嚼片 慢性胃炎饱胀烧心,35.00,110000,达喜铝碳酸镁咀嚼片,达喜,空,空
肠胃消化,舒尔佳 奥利司他胶囊7粒 瘦身减脂减重减肥药男女排油赛乐赛抗肥胖,52.50,320000,舒尔佳奥利司他胶囊,舒尔佳,空,肥胖，体重超重
肠胃消化,荣昌肛泰 肛泰 0.5g*6片 消肿止痛 痔疮药 内痔 外痔 混合痔,55.00,150000,荣昌0.5g*6片,荣昌,空,凉血止痛，清热解毒，内外痔
肠胃消化,盘龙云海排毒养颜胶囊70粒用于便秘痤疮面部色斑益气活血通便排毒润肠胃,189.00,210000,盘龙云海70粒,盘龙云海,便秘，痤疮,通便排毒
肠胃消化,易下开塞露（含甘油）20ml*20支/盒 用于便秘,12.50,120000,易下开塞露,易下,空,空
肠胃消化,江中健胃消食片 0.8g*160片 肚子胀 不消化 用于脾胃所致的食积 不思饮食 消化不良,42.00,300000,江中健胃消食片,江中,空,空
肠胃消化,荣昌肛泰 肛泰贴 0.5g*4片 贴肚脐治痔疮1揭2贴3吸收不疼不脏不尴尬 痔疮药止血肚脐贴内痔外痔混合痔,36.00,150000,荣昌0.5g*4片,荣昌,空,凉血止痛，清热解毒，外痔肿痛，内外痔
肠胃消化,马应龙麝香痔疮膏 10g 用于痔疮 肛裂症见大便出血 或肿痛 马应龙痣疮膏,9.90,620000,马应龙10g,马应龙,空,空
肠胃消化,江中乳酸菌素片 0.4g*64片 促生有益菌 调理肠道健康 消化不良 肠炎和小儿腹泻,22.00,89000,江中乳酸菌素片 0.4g*8片*8板,江中,空,空
肠胃消化,舒尔佳 奥利司他胶囊14粒 瘦身减脂减重减肥药男女排油赛乐赛抗肥胖,110.00,320000,舒尔佳奥利司他,舒尔佳,空,其它
肠胃消化,利动 乳果糖口服溶液 60ml/瓶 慢性功能性便秘,35.80,16000,利动60ml/瓶,利动,空,空
肠胃消化,康恩贝 肠炎宁片 0.42g*24片 急慢性肠胃炎腹痛腹胀腹泻拉肚子 麻辣香锅 冰啤海鲜备一盒 出国旅游备两盒,18.00,120000,康恩贝 肠炎宁片 0.42g*24片 急慢性肠胃炎腹痛腹胀腹泻拉肚子 麻辣香锅 冰啤海鲜备一盒 出国旅游备两盒,康恩贝,空,空
肠胃消化,美媛春 奥利司他胶囊 27粒排油减脂 减肥药 减肥瘦身 赛乐赛正品 瘦腰 减肥,158.00,6900,美媛春奥利司他胶囊,美媛春,空,肥胖，体重超重
儿科用药,健兴醒脾养儿颗粒 2g*12袋 醒脾开胃 养血安神 用于儿童厌食 腹泻便溏 烦躁盗汗 遗尿夜啼,29.80,26000,健兴2g*12袋,健兴,空,空
肠胃消化,吗丁啉 多潘立酮片 30片 胃药 胃动力肠胃胀气消化不良 胃炎腹痛腹胀恶心呕吐,18.30,110000,吗丁啉30片,吗丁啉,空,空
肠胃消化,华山牌 摩罗丹 9丸 中药治胃病胃药摩罗丹配伍严谨药性温和和胃降逆健脾消胀胃痛胃胀嗳气烧心中成药胃病反复,29.00,46000,华山牌摩罗丹,华山牌,空,空
肠胃消化,信龙 开塞露(含甘油)20ml*20支,16.50,51000,信龙开塞露(含甘油),信龙,便秘,通便排毒
肠胃消化,康恩贝 金奥康 奥美拉唑肠溶胶囊 10mg*14粒 反胃烧心一天一粒,47.00,120000,康恩贝10毫克*14粒/盒,康恩贝,空,空
肠胃消化,BMI 羔羊胃提取物维B12胶囊24粒 慢性胃炎 胃下垂 婴儿吐奶和消化不良性腹泻,100.00,600,BMI羔羊胃提取物维B12胶囊,BMI,食欲不振,空
肠胃消化,江中健胃消食片 0.8g*64片 肚子胀 不消化 用于脾胃所致的食积 不思饮食 消化不良,20.00,300000,江中健胃消食片 0.8g*8片*8板,江中,空,空
肠胃消化,999（三九） 三九胃泰 养胃舒颗粒10g*6袋（胃药 慢性胃炎 滋阴养胃 治疗胃脘灼热 隐隐作痛）,25.00,140000,999养胃舒颗粒,999,空,空
肠胃消化,碧生源 奥利司他胶囊 0.12g*8粒 排油减肥减脂抗肥胖,60.00,44000,碧生源奥利司他胶囊,碧生源,空,肥胖，体重超重
肠胃消化,康恩贝 肠炎宁片 0.42g*48片 急慢性肠胃炎 腹痛 腹泻,31.10,120000,康恩贝肠炎宁片,康恩贝,空,空
肠胃消化,江中健胃消食片 0.8g*32片 肚子胀 不消化 用于脾胃所致的食积 不思饮食 消化不良,12.00,300000,江中32片,江中,空,空
肠胃消化,马应龙 麝香痔疮膏 6支 用于痔疮肛裂症见大便出血或肿痛 马应龙痣疮膏,19.90,620000,马应龙6支,马应龙,空,空
肠胃消化,思密达 蒙脱石散3g*10袋（草莓味）用于成人儿童急慢性腹泻,25.00,32000,思密达蒙脱石散,思密达,空,空
儿科用药,王老吉三公仔 小儿七星茶颗粒 7g*10袋 小儿消化不良 不思饮食 夜寐不安 大便不畅,19.80,60000,三公仔7g*10袋,三公仔,消化不良,开胃消食
肠胃消化,华山牌 摩罗丹 9g*6袋 中药治胃病胃药摩罗丹配伍严谨药性温和和胃降逆健脾消胀胃痛胃胀嗳气烧心中成药反复,28.00,46000,华山牌摩罗丹 9g*6袋 小蜜丸,华山牌,空,空
肠胃消化,达吉 复方消化酶胶囊20粒 食欲缺乏 消化不良,42.00,14000,达吉20粒,达吉,空,空
肠胃消化,同仁堂 人参健脾丸 6g*10丸 健脾益气和胃止泻 北京同仁堂,12.00,120000,同仁堂6g*10丸,同仁堂（TRT）,空,空
肠胃消化,太宁 复方角菜酸酯栓（太宁）3.4g*12枚 痔疮内痔肛痛痒出血痔疮用药 西安杨森,29.00,30000,太宁3.4g*12枚,太宁,空,内外痔
肠胃消化,同仁堂 大山楂丸 9g*10丸 开胃消食 北京同仁堂,12.00,70000,同仁堂9克*10丸,同仁堂（TRT）,空,空
肠胃消化,荣昌肛泰 1g*12粒 肛泰栓 痔疮药 清热解毒 凉血止血 内痔 外痔 混合痔,35.00,150000,荣昌1g*12粒,荣昌,空,空
肠胃消化,史克肠虫清 阿苯达唑片 中美史克 0.2g*10片（蛔虫） 用于蛔虫病蛲虫病,14.30,38000,史克肠虫清0.2g*10片,史克肠虫清（Albendazole Tablets）,空,空
肠胃消化,汉森四磨汤口服液10ml*12支婴幼儿乳食内滞证腹胀腹痛啼哭不安厌食中老年气滞食积证脘腹胀满腹痛便秘,32.80,9400,汉森四磨汤口服液,汉森,空,润肠通便
肠胃消化,东北制药 黄连素 盐酸小檗碱片 100片用于肠道感染胃肠炎,14.00,12000,东北制药100片,东北制药,空,空
肠胃消化,达喜 铝碳酸镁片0.5g*20片 胃药 咀嚼片 慢性胃炎胃痛胃酸多饱胀烧心十二指肠溃疡拜耳,25.00,110000,达喜0.5g*20粒,达喜,空,空
肠胃消化,丹南泰李万山和胃整肠丸300丸/瓶 温中和胃理气止痛 肚痛胃痛呕吐腹泻 肠胃药家中常备 治养结合 泰国,138.00,18000,丹南泰和胃整肠丸,丹南泰,腹胀，恶心，呕吐,空
肠胃消化,丹南泰李万山和胃整肠丸120丸/瓶 温中和胃理气止痛 肚痛胃痛呕吐腹泻 肠胃药家中常备 治养结合 泰国,58.00,18000,丹南泰和胃整肠丸 120丸,丹南泰,腹胀，恶心，呕吐,空
肠胃消化,仲景 香砂六君丸(浓缩丸)200丸 益气健脾和胃养胃消化不良胃药 推荐5盒1疗程,18.00,95000,仲景200丸,仲景,空,空
肠胃消化,白云山 陈李济 补脾益肠丸 130g/瓶 益气养血 脾虚泄泻 腹胀疼痛 肠鸣止泻,32.00,20000,陈李济130g/瓶,陈李济,空,空
肠胃消化,仲景 健脾丸(浓缩丸)200丸 健脾开胃脾胃虚弱 脘腹胀满食少便溏 推荐5盒1疗程,19.90,95000,仲景健脾丸,仲景,空,空
肠胃消化,仲景 香砂养胃丸(浓缩丸)360丸 温中和胃养护胃药不思饮食 胃脘满闷或泛吐酸水 推荐3盒1疗程,32.00,95000,仲景360丸,仲景,空,空
肠胃消化,荣昌肛泰 肛泰软膏10g*1支 痔疮药 清热解毒 凉血止血 内痔 外痔 混合痔,21.00,150000,荣昌10g*1支,荣昌,空,空
肠胃消化,利动 乳果糖口服溶液 15ml/袋*10袋/盒 慢型功能性便秘,62.00,16000,利动乳果糖口服溶液,利动,空,空
肠胃消化,艾丽 奥利司他胶囊7粒 瘦身减脂减重减肥药男女抗肥胖,52.50,150000,艾丽奥利司他胶囊,艾丽,空,肥胖，体重超重
肠胃消化,舒尔佳 奥利司他胶囊48粒 瘦身减脂减重减肥药男女抗肥胖,327.00,320000,舒尔佳奥利司他,舒尔佳,空,其它
肠胃消化,碧生源 奥利司他胶囊30粒 减脂瘦身减重男女士减肥药排油抗肥胖赛乐赛正品,198.00,44000,碧生源奥利司他胶囊,碧生源,空,肥胖，体重超重
肠胃消化,雅塑 奥利司他胶囊36粒 减肥药男女瘦身减脂减重排油神器赛乐赛抗肥胖正品,258.00,95000,雅塑36粒,雅塑（yasu）,空,肥胖，体重超重
肠胃消化,舒尔佳 奥利司他胶囊21粒 瘦身减脂减重减肥药男女排油神器赛乐赛抗肥胖正品,158.00,320000,舒尔佳奥利司他胶囊,舒尔佳,空,肥胖，体重超重
肠胃消化,艾丽 奥利司他胶囊21粒 瘦身减脂减重减肥药男女排油神器抗肥胖,158.00,150000,艾丽21粒,艾丽,空,肥胖，体重超重
肠胃消化,盘龙云海排毒养颜胶囊90粒 祛色斑便秘药痤疮益气活血排毒减肥通便,198.00,210000,盘龙云海90粒,盘龙云海,空,通便排毒
肠胃消化,马应龙麝香痔疮栓1.5g*12粒 用于内外痔疮 肛裂 马应龙痣疮膏,24.00,620000,马应龙1.5g*12枚(xf),马应龙,空,空
肠胃消化,雅塑 奥利司他胶囊18粒 男女减肥药瘦身排油丸减脂减重抗肥胖药品,139.00,95000,雅塑奥利司他胶囊,雅塑（yasu）,空,空
肠胃消化,马应龙 痔炎消片 30粒清热解毒 润肠通便 用于止血 止痛 消肿 用于痔疮发炎肿痛 马应龙痣疮膏,30.00,620000,马应龙0.53g*10s*3板,马应龙,空,空
肠胃消化,艾丽 奥利司他胶囊42粒 瘦身减脂减重减肥药男女排油神器抗肥胖,278.00,200,艾丽奥利司他胶囊,艾丽,空,肥胖，体重超重
肠胃消化,马应龙 麝香痔疮膏 20g 用于痔疮肛裂症见大便出血或肿痛 马应龙痣疮膏,20.00,620000,马应龙麝香痔疮膏,马应龙,空,空
肠胃消化,同仁堂 参苓白术散12g*10袋 补脾胃 益肺气 北京同仁堂,43.00,120000,同仁堂12克*10袋,同仁堂（TRT）,空,空
